occurrence_id,classification,type of occurrence,localization,fu,country,aerodrome,time,under_investigation,investigating_command,investigation_status,publication_day,aircrafts_involved,takeoff,CONTAGEM,ano,dia,mes
52651,ACCIDENT,FUEL STARVATION,RORAINÓPOLIS,RR,BRAZIL,Nao informado,17:30:00,YES,SERIPA-7,FINISHED,2015-08-04,1,0.0,1,2014,26,10
52652,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,CAMPINA GRANDE DO SUL,PR,BRAZIL,Nao informado,16:30:00,YES,SERIPA-5,FINISHED,2015-06-03,1,0.0,1,2014,27,10
52653,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,MANAUS,AM,BRAZIL,SWFN,13:45:00,YES,SERIPA-7,FINISHED,2016-04-22,1,1.0,1,2014,28,10
52654,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,IGARASSU,PE,BRAZIL,SIFC,13:50:00,YES,SERIPA-2,FINISHED,2015-05-15,1,0.0,1,2014,01,11
52671,ACCIDENT,LOSS OF CONTROL IN THE AIR,CIDADE GAÚCHA,PR,BRAZIL,Nao informado,17:58:00,YES,SERIPA-5,IN PROGRESS,UNKNOWN,1,0.0,1,2014,17,11
52672,ACCIDENT,ANOTHER TYPES,ELDORADO DO SUL,RS,BRAZIL,SIXE,13:20:00,UNKNOWN,SERIPA-5,DESCONHECIDO,UNKNOWN,1,0.0,1,2014,22,10
52673,ACCIDENT,UNKNOWN,TERESINA,PI,BRAZIL,Nao informado,20:50:00,UNKNOWN,SERIPA-2,DESCONHECIDO,UNKNOWN,1,0.0,1,2014,08,11
52674,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,PIRACURUCA,PI,BRAZIL,Nao informado,19:00:00,YES,SERIPA-2,IN PROGRESS,UNKNOWN,1,0.0,1,2014,02,09
52675,ACCIDENT,LOSS OF CONTROL ON THE GROUND,BRAGANÇA PAULISTA,SP,BRAZIL,SBBP,11:25:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,0.0,1,2014,19,11
52676,ACCIDENT,FUEL STARVATION,TUCUMÃ,PA,BRAZIL,Nao informado,16:14:00,YES,SERIPA-1,FINISHED,2015-05-22,1,0.0,1,2014,30,11
52691,SERIOUS INCIDENT,ENGINE FAILURE DURING THE FLIGHT,SANTANA DO PARAÍSO,MG,BRAZIL,Nao informado,15:35:00,UNKNOWN,SERIPA-3,DESCONHECIDO,UNKNOWN,1,0.0,1,2014,24,10
52692,SERIOUS INCIDENT,COMPONENT LOSS ON THE GROUND,MARINGÁ,PR,BRAZIL,SBMG,17:00:00,YES,SERIPA-5,FINISHED,2015-04-30,1,1.0,1,2014,09,11
52693,SERIOUS INCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,BARRA DO RIBEIRO,RS,BRAZIL,Nao informado,16:00:00,YES,SERIPA-5,FINISHED,2015-04-30,1,0.0,1,2014,24,09
52694,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,BRAGANÇA PAULISTA,SP,BRAZIL,SBBP,16:00:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,1.0,1,2014,23,10
52695,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,BELO HORIZONTE,MG,BRAZIL,SBPR,17:45:00,YES,SERIPA-3,FINISHED,2015-07-27,1,1.0,1,2014,26,10
52696,SERIOUS INCIDENT,LOSS OF CONTROL IN THE AIR,ATIBAIA,SP,BRAZIL,SDTB,18:20:00,YES,SERIPA-4,FINISHED,2015-04-30,1,0.0,1,2014,28,10
52697,SERIOUS INCIDENT,ABOUT WINDOWS / DOORS / WINDSHIELD,RIO DE JANEIRO,RJ,BRAZIL,Nao informado,17:40:00,YES,SERIPA-3,IN PROGRESS,UNKNOWN,1,0.0,1,2014,03,11
52698,SERIOUS INCIDENT,ENGINE FAILURE DURING THE FLIGHT,CORREIA PINTO,SC,BRAZIL,SBLJ,17:10:00,YES,SERIPA-5,FINISHED,2015-11-16,1,0.0,1,2014,15,11
52779,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,SÃO PAULO,SP,BRAZIL,SBMT,16:40:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,1.0,1,2014,30,11
52793,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,BELO HORIZONTE,MG,BRAZIL,SBPR,13:06:00,UNKNOWN,SERIPA-3,DESCONHECIDO,UNKNOWN,1,0.0,1,2014,29,11
52811,ACCIDENT,LOSS OF CONTROL IN THE AIR,CAJAMAR,SP,BRAZIL,Nao informado,15:10:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,0.0,1,2014,27,08
52812,ACCIDENT,LOSS OF CONTROL IN THE AIR,SÃO MATEUS,ES,BRAZIL,SNMX,19:18:00,UNKNOWN,SERIPA-3,DESCONHECIDO,UNKNOWN,1,0.0,1,2014,30,11
52813,ACCIDENT,HARD LANDING,ATIBAIA,SP,BRAZIL,SDTB,21:00:00,UNKNOWN,SERIPA-4,DESCONHECIDO,UNKNOWN,1,0.0,1,2014,20,12
52814,ACCIDENT,LOSS OF CONTROL IN THE AIR,BOM JESUS,PI,BRAZIL,SNGG,11:45:00,YES,SERIPA-2,IN PROGRESS,UNKNOWN,1,0.0,1,2014,07,01
52815,ACCIDENT,LOSS OF CONTROL IN THE AIR,MACARANI,BA,BRAZIL,Nao informado,17:23:00,YES,SERIPA-2,IN PROGRESS,UNKNOWN,1,0.0,1,2014,10,11
52816,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,LINS,SP,BRAZIL,Nao informado,14:15:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,0.0,1,2014,02,12
52817,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,VERÍSSIMO,MG,BRAZIL,Nao informado,12:53:00,YES,SERIPA-3,FINISHED,2015-05-22,1,0.0,1,2014,03,12
52818,ACCIDENT,LOSS OF CONTROL ON THE GROUND,FLORESTA,PE,BRAZIL,Nao informado,14:30:00,YES,SERIPA-2,FINISHED,2015-05-22,1,0.0,1,2014,05,12
52819,ACCIDENT,UNKNOWN,CAMPO GRANDE,MS,BRAZIL,Nao informado,10:21:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,0.0,1,2014,06,12
52831,ACCIDENT,LOSS OF CONTROL IN THE AIR,TERRA BOA,PR,BRAZIL,Nao informado,16:00:00,YES,SERIPA-5,FINISHED,2015-10-19,1,0.0,1,2014,07,12
52832,ACCIDENT,LOSS OF CONTROL IN THE AIR,BURITAMA,SP,BRAZIL,Nao informado,23:40:00,YES,SERIPA-4,FINISHED,2015-10-19,1,0.0,1,2014,14,12
52833,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ATIBAIA,SP,BRAZIL,SDTB,17:30:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,1.0,1,2014,16,12
52834,ACCIDENT,ANOTHER TYPES,MACAÉ,RJ,BRAZIL,Nao informado,18:45:00,YES,SERIPA-3,IN PROGRESS,UNKNOWN,1,0.0,1,2014,17,12
52835,ACCIDENT,LOSS OF CONTROL IN THE AIR,NAZÁRIO,GO,BRAZIL,Nao informado,13:10:00,YES,SERIPA-6,IN PROGRESS,UNKNOWN,1,0.0,1,2014,17,12
52836,ACCIDENT,LOSS OF CONTROL IN THE AIR,ALEGRETE,RS,BRAZIL,Nao informado,19:00:00,YES,SERIPA-5,FINISHED,2015-11-16,1,0.0,1,2014,18,12
52837,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,SÃO BORJA,RS,BRAZIL,Nao informado,22:30:00,YES,SERIPA-5,FINISHED,2015-11-16,1,0.0,1,2014,18,12
52838,ACCIDENT,LOSS OF CONTROL IN THE AIR,ÁGUA BOA,MT,BRAZIL,Nao informado,16:16:00,YES,SERIPA-6,IN PROGRESS,UNKNOWN,1,0.0,1,2014,19,12
52839,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ALEGRETE,RS,BRAZIL,Nao informado,20:00:00,YES,SERIPA-5,FINISHED,2015-10-19,1,0.0,1,2014,23,12
52840,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,SÃO PAULO,SP,BRAZIL,SBMT,14:54:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,1.0,1,2014,07,12
52843,SERIOUS INCIDENT,ABOUT LANDING GEAR,SORRISO,MT,BRAZIL,SSAC,14:00:00,YES,SERIPA-6,IN PROGRESS,UNKNOWN,1,0.0,1,2014,11,12
52872,ACCIDENT,COMPONENT LOSS ON THE GROUND,UBERABA,MG,BRAZIL,SNHE,17:00:00,YES,SERIPA-3,FINISHED,2015-05-22,1,1.0,1,2014,23,12
52873,ACCIDENT,UNKNOWN,BERTIOGA,SP,BRAZIL,Nao informado,13:15:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,0.0,1,2014,27,12
52874,ACCIDENT,LOSS OF CONTROL IN THE AIR,PRIMAVERA DO LESTE,MT,BRAZIL,Nao informado,13:00:00,YES,SERIPA-6,IN PROGRESS,UNKNOWN,1,0.0,1,2014,29,12
52876,ACCIDENT,UNKNOWN,RONDONÓPOLIS,MT,BRAZIL,Nao informado,11:00:00,YES,SERIPA-6,IN PROGRESS,UNKNOWN,1,0.0,1,2014,19,02
52934,ACCIDENT,LOSS OF CONTROL IN THE AIR,LAGOA FORMOSA,MG,BRAZIL,Nao informado,21:00:00,YES,SERIPA-3,IN PROGRESS,UNKNOWN,1,0.0,1,2014,03,01
52935,ACCIDENT,LOSS OF CONTROL ON THE GROUND,SANTO ÂNGELO,RS,BRAZIL,SBNM,18:45:00,YES,SERIPA-5,FINISHED,2014-08-22,1,0.0,1,2014,09,01
52936,ACCIDENT,METEOROLOGICAL PHENOMENOM IN THE AIR,SÃO JOSÉ DO XINGU,MT,BRAZIL,Nao informado,17:35:00,YES,SERIPA-6,IN PROGRESS,UNKNOWN,1,0.0,1,2014,04,01
52937,ACCIDENT,FUEL STARVATION,PRIMAVERA DO LESTE,MT,BRAZIL,Nao informado,20:59:00,YES,SERIPA-6,FINISHED,2015-04-30,1,0.0,1,2014,07,01
52938,ACCIDENT,LOSS OF CONTROL ON THE GROUND,LONDRINA,PR,BRAZIL,SBLO,19:48:00,YES,SERIPA-5,FINISHED,2015-03-05,1,1.0,1,2014,08,01
52939,ACCIDENT,LOSS OF CONTROL IN THE AIR,ITAQUI,RS,BRAZIL,SSIQ,20:00:00,YES,SERIPA-5,FINISHED,2014-08-22,1,0.0,1,2014,06,01
52940,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,QUARTO CENTENÁRIO,PR,BRAZIL,Nao informado,10:40:00,YES,SERIPA-5,FINISHED,2014-08-22,1,0.0,1,2014,11,01
52941,ACCIDENT,COLLISION AGAINST OBSTACLE ON THE GROUND,ITAITUBA,PA,BRAZIL,SNXR,20:30:00,YES,SERIPA-1,IN PROGRESS,UNKNOWN,1,1.0,1,2014,12,01
52942,ACCIDENT,LANDING WITHOUT LANDING GEAR,MANAUS,AM,BRAZIL,SWFN,19:50:00,YES,SERIPA-7,FINISHED,2014-08-22,1,0.0,1,2014,18,01
52943,SERIOUS INCIDENT,AIR TRAFFIC,GOIÂNIA,GO,BRAZIL,Nao informado,11:45:00,YES,SERIPA-6,IN PROGRESS,UNKNOWN,2,0.0,1,2014,20,01
52945,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,AQUIDAUANA,MS,BRAZIL,Nao informado,20:00:00,YES,SERIPA-4,FINISHED,2016-06-23,1,0.0,1,2014,30,12
52946,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,ARROIO GRANDE,RS,BRAZIL,Nao informado,08:50:00,YES,SERIPA-5,IN PROGRESS,UNKNOWN,1,0.0,1,2014,30,12
52947,ACCIDENT,FUEL STARVATION,BELO HORIZONTE,MG,BRAZIL,Nao informado,17:40:00,YES,SERIPA-3,FINISHED,2016-03-18,1,0.0,1,2014,30,12
52948,SERIOUS INCIDENT,LOSS OF CONTROL IN THE AIR,SÃO JOSÉ DOS CAMPOS,SP,BRAZIL,SBSJ,13:50:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,0.0,1,2014,26,12
52958,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,PAULÍNIA,SP,BRAZIL,Nao informado,17:36:00,UNKNOWN,SERIPA-4,DESCONHECIDO,UNKNOWN,1,0.0,1,2013,13,07
52967,ACCIDENT,LOSS OF CONTROL ON THE GROUND,SINOP,MT,BRAZIL,SWSI,11:50:00,YES,SERIPA-6,FINISHED,2013-07-16,1,1.0,1,2013,09,04
52970,ACCIDENT,LOSS OF CONTROL IN THE AIR,TIRADENTES,MG,BRAZIL,Nao informado,18:08:00,UNKNOWN,SERIPA-3,DESCONHECIDO,UNKNOWN,1,0.0,1,2015,19,01
52971,ACCIDENT,LOSS OF CONTROL ON THE GROUND,JABOTICABAL,SP,BRAZIL,SDJC,20:00:00,UNKNOWN,SERIPA-4,DESCONHECIDO,UNKNOWN,1,0.0,1,2015,24,01
52972,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,TAPES,RS,BRAZIL,SSAU,11:00:00,YES,SERIPA-5,IN PROGRESS,UNKNOWN,1,0.0,1,2015,07,02
52973,ACCIDENT,LOSS OF CONTROL IN THE AIR,BALSAS,MA,BRAZIL,Nao informado,11:30:00,YES,SERIPA-1,FINISHED,2015-04-15,1,0.0,1,2015,07,02
52974,ACCIDENT,LOSS OF CONTROL IN THE AIR,PRESIDENTE OLEGÁRIO,MG,BRAZIL,Nao informado,19:50:00,YES,SERIPA-3,IN PROGRESS,UNKNOWN,1,0.0,1,2015,02,02
52975,ACCIDENT,LOSS OF CONTROL IN THE AIR,BRASNORTE,MT,BRAZIL,Nao informado,20:30:00,YES,SERIPA-6,IN PROGRESS,UNKNOWN,1,0.0,1,2015,08,01
52976,ACCIDENT,LOSS OF CONTROL IN THE AIR,TOLEDO,PR,BRAZIL,SBTD,22:04:00,YES,SERIPA-5,FINISHED,2016-06-16,1,0.0,1,2015,04,01
52977,ACCIDENT,LOSS OF CONTROL ON THE GROUND,SÃO BORJA,RS,BRAZIL,Nao informado,12:15:00,YES,SERIPA-5,FINISHED,2015-10-12,1,0.0,1,2015,19,01
52978,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,BAIXA GRANDE DO RIBEIRO,PI,BRAZIL,Nao informado,10:50:00,YES,SERIPA-2,IN PROGRESS,UNKNOWN,1,0.0,1,2015,14,01
52979,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,IVINHEMA,MS,BRAZIL,Nao informado,14:50:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,0.0,1,2015,02,01
52980,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,SANTA MÔNICA,PR,BRAZIL,Nao informado,22:00:00,YES,SERIPA-5,IN PROGRESS,UNKNOWN,1,0.0,1,2015,10,01
52981,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,LUZIÂNIA,GO,BRAZIL,Nao informado,21:04:00,YES,SERIPA-6,IN PROGRESS,UNKNOWN,1,0.0,1,2015,10,01
52982,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,BOA VISTA,RR,BRAZIL,Nao informado,20:30:00,YES,SERIPA-7,FINISHED,2015-05-22,1,0.0,1,2015,29,01
52983,ACCIDENT,LOSS OF CONTROL IN THE AIR,MOSTARDAS,RS,BRAZIL,Nao informado,10:30:00,YES,SERIPA-5,FINISHED,2015-10-13,1,0.0,1,2015,28,01
52984,ACCIDENT,LOSS OF CONTROL IN THE AIR,NOVA LIMA,MG,BRAZIL,SJLY,15:10:00,YES,SERIPA-3,FINISHED,2016-04-22,1,0.0,1,2015,01,02
52987,ACCIDENT,LOSS OF CONTROL IN THE AIR,ITU,SP,BRAZIL,Nao informado,14:00:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,0.0,1,2015,24,01
52988,ACCIDENT,HARD LANDING,JOINVILLE,SC,BRAZIL,SBJV,17:45:00,YES,SERIPA-5,FINISHED,2015-10-13,1,0.0,1,2015,03,02
52989,SERIOUS INCIDENT,FUEL STARVATION,CONCEIÇÃO DA FEIRA,BA,BRAZIL,Nao informado,18:15:00,UNKNOWN,SERIPA-2,DESCONHECIDO,UNKNOWN,1,0.0,1,2015,26,01
52990,SERIOUS INCIDENT,ABOUT LANDING GEAR,FLORIANÓPOLIS,SC,BRAZIL,SBFL,16:28:00,YES,SERIPA-5,FINISHED,2015-10-13,1,0.0,1,2015,23,01
52991,SERIOUS INCIDENT,ABOUT LANDING GEAR,PASSO FUNDO,RS,BRAZIL,SBPF,12:00:00,YES,SERIPA-5,FINISHED,2015-11-16,1,0.0,1,2015,21,01
52992,SERIOUS INCIDENT,AIRCRAFTS COLLISION ON THE GROUND,SALVADOR,BA,BRAZIL,SBSV,11:40:00,YES,SERIPA-2,IN PROGRESS,UNKNOWN,2,0.0,1,2015,01,01
52993,SERIOUS INCIDENT,FIRE ON THE GROUND,CAMPOS DOS GOYTACAZES,RJ,BRAZIL,SBFS,12:25:00,YES,SERIPA-3,IN PROGRESS,UNKNOWN,1,0.0,1,2015,27,01
53103,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,ATIBAIA,SP,BRAZIL,SDTB,12:40:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,0.0,1,2011,24,11
53105,SERIOUS INCIDENT,METEOROLOGICAL PHENOMENOM IN THE AIR,SÃO MIGUEL DO IGUAÇU,PR,BRAZIL,Nao informado,20:00:00,UNKNOWN,SERIPA-5,DESCONHECIDO,UNKNOWN,1,0.0,1,2015,03,02
53106,SERIOUS INCIDENT,ENGINE FAILURE DURING THE FLIGHT,PORTO ALEGRE,RS,BRAZIL,SIXE,14:45:00,YES,SERIPA-5,FINISHED,2015-10-19,1,0.0,1,2015,25,02
53107,SERIOUS INCIDENT,ABOUT WINDOWS / DOORS / WINDSHIELD,NÃO IDENTIFICADA,RJ,BRAZIL,Nao informado,17:51:00,YES,SERIPA-3,IN PROGRESS,UNKNOWN,1,0.0,1,2015,24,02
53108,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,UBERLÂNDIA,MG,BRAZIL,SBUL,21:05:00,YES,SERIPA-3,FINISHED,2015-05-22,1,0.0,1,2015,16,02
53109,ACCIDENT,ABOUT LANDING GEAR,CAMPO GRANDE,MS,BRAZIL,SSIE,13:50:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,0.0,1,2015,05,03
53110,ACCIDENT,ENGINE FAILURE IN THE GROUND,GOIOERÊ,PR,BRAZIL,Nao informado,19:50:00,UNKNOWN,SERIPA-5,DESCONHECIDO,UNKNOWN,1,0.0,1,2015,16,02
53111,ACCIDENT,LOSS OF CONTROL IN THE AIR,TAPIRA,PR,BRAZIL,Nao informado,10:40:00,YES,SERIPA-5,FINISHED,2015-11-16,1,0.0,1,2015,05,02
53112,ACCIDENT,ANOTHER TYPES,NÃO IDENTIFICADA,INT,BRAZIL,Nao informado,21:00:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,0.0,1,2015,06,03
53113,SERIOUS INCIDENT,AIR TRAFFIC,CAMPO GRANDE,MS,BRAZIL,Nao informado,02:43:00,YES,SERIPA-4,FINISHED,2015-04-30,1,0.0,1,2014,23,08
53114,ACCIDENT,LOSS OF CONTROL ON THE GROUND,PORTO BELO,SC,BRAZIL,SDEN,17:30:00,YES,SERIPA-5,FINISHED,2015-11-16,1,0.0,1,2015,22,02
53115,ACCIDENT,LOSS OF CONTROL IN THE AIR,UIRAMUTÃ,RR,BRAZIL,SJYR,17:30:00,YES,SERIPA-7,IN PROGRESS,UNKNOWN,1,0.0,1,2015,22,02
53116,ACCIDENT,LOSS OF CONTROL IN THE AIR,BUENO BRANDÃO,MG,BRAZIL,Nao informado,13:40:00,YES,SERIPA-3,IN PROGRESS,UNKNOWN,1,0.0,1,2015,19,02
53117,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ITAPIRA,SP,BRAZIL,Nao informado,11:40:00,YES,SERIPA-4,FINISHED,2016-06-03,1,0.0,1,2015,21,02
53118,ACCIDENT,LOSS OF CONTROL ON THE GROUND,RIO DE JANEIRO,RJ,BRAZIL,Nao informado,12:30:00,YES,SERIPA-3,FINISHED,2016-04-22,1,0.0,1,2015,26,02
53119,ACCIDENT,UNKNOWN,CAMPO MOURÃO,PR,BRAZIL,Nao informado,18:40:00,YES,SERIPA-5,IN PROGRESS,UNKNOWN,1,0.0,1,2015,25,02
53120,ACCIDENT,LOSS OF CONTROL ON THE GROUND,CHAVES,PA,BRAZIL,SNXW,13:30:00,YES,SERIPA-1,FINISHED,2015-10-19,1,0.0,1,2015,04,03
53148,ACCIDENT,LOSS OF CONTROL ON THE GROUND,ARARAS,SP,BRAZIL,SDEH,12:40:00,YES,SERIPA-4,FINISHED,2015-10-19,1,0.0,1,2015,12,03
53149,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,TABATINGA,AM,BRAZIL,SBTT,23:25:00,YES,SERIPA-7,IN PROGRESS,UNKNOWN,1,0.0,1,2015,11,03
53150,ACCIDENT,LOSS OF CONTROL IN THE AIR,MOGI MIRIM,SP,BRAZIL,SDMJ,21:00:00,UNKNOWN,SERIPA-4,DESCONHECIDO,UNKNOWN,1,0.0,1,2014,31,01
53151,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,MAUÉS,AM,BRAZIL,SWMW,18:07:00,YES,SERIPA-7,IN PROGRESS,UNKNOWN,1,0.0,1,2015,16,03
53152,SERIOUS INCIDENT,LOSS OF COMPONENT DURING THE FLIGHT,RIO DE JANEIRO,RJ,BRAZIL,SBRJ,11:30:00,YES,SERIPA-3,IN PROGRESS,UNKNOWN,1,0.0,1,2015,10,03
53164,ACCIDENT,LOSS OF CONTROL ON THE GROUND,PRINCESA ISABEL,PB,BRAZIL,Nao informado,18:30:00,YES,SERIPA-2,FINISHED,2015-10-19,1,0.0,1,2015,15,03
53165,SERIOUS INCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,SÃO DESIDÉRIO,BA,BRAZIL,Nao informado,14:35:00,YES,SERIPA-2,FINISHED,2015-11-16,1,0.0,1,2015,20,03
53166,SERIOUS INCIDENT,ANOTHER TYPES,RIACHÃO DAS NEVES,BA,BRAZIL,Nao informado,14:45:00,YES,SERIPA-2,FINISHED,2015-10-19,1,0.0,1,2015,24,03
53177,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,CEARÁ-MIRIM,RN,BRAZIL,SNOG,20:15:00,UNKNOWN,SERIPA-2,DESCONHECIDO,UNKNOWN,1,0.0,1,2015,04,04
53178,ACCIDENT,LOSS OF CONTROL IN THE AIR,DIAMANTINO,MT,BRAZIL,Nao informado,17:15:00,YES,SERIPA-6,IN PROGRESS,UNKNOWN,1,0.0,1,2015,23,03
53179,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,CAIAPÔNIA,GO,BRAZIL,Nao informado,10:30:00,YES,SERIPA-6,FINISHED,2016-06-03,1,0.0,1,2015,28,03
53180,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ARAGUARI,MG,BRAZIL,Nao informado,18:52:00,YES,SERIPA-3,FINISHED,2016-07-07,1,0.0,1,2015,28,03
53181,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,COLÍDER,MT,BRAZIL,Nao informado,20:17:00,UNKNOWN,SERIPA-6,DESCONHECIDO,UNKNOWN,1,0.0,1,2015,29,03
53182,ACCIDENT,COLLISION AGAINST OBSTACLE DURING THE FLIGHT,SANTA LUZIA,MA,BRAZIL,Nao informado,20:40:00,YES,SERIPA-1,IN PROGRESS,UNKNOWN,1,0.0,1,2015,23,03
53183,ACCIDENT,LANDING ON UNPREDICTABLE PLACE,AMAPORÃ,PR,BRAZIL,Nao informado,23:00:00,YES,CENIPA,IN PROGRESS,UNKNOWN,1,0.0,1,2015,02,03
53184,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,PORTO UNIÃO,SC,BRAZIL,Nao informado,13:44:00,UNKNOWN,SERIPA-5,DESCONHECIDO,UNKNOWN,1,0.0,1,2015,22,03
53191,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ÁLVARES MACHADO,SP,BRAZIL,SDEM,20:30:00,UNKNOWN,SERIPA-4,DESCONHECIDO,UNKNOWN,1,0.0,1,2015,04,04
53192,ACCIDENT,LOSS OF CONTROL IN THE AIR,BRAGANÇA PAULISTA,SP,BRAZIL,SDVH,14:30:00,UNKNOWN,SERIPA-4,DESCONHECIDO,UNKNOWN,1,0.0,1,2015,03,04
53193,ACCIDENT,LOSS OF CONTROL IN THE AIR,CANARANA,MT,BRAZIL,Nao informado,18:00:00,YES,SERIPA-6,FINISHED,2015-11-16,1,0.0,1,2015,14,03
53194,ACCIDENT,LANDING ON UNPREDICTABLE PLACE,GUARACIABA DO NORTE,CE,BRAZIL,SWBE,20:30:00,YES,SERIPA-2,FINISHED,2016-06-23,1,1.0,1,2015,26,03
53195,ACCIDENT,UNKNOWN,CARAPICUÍBA,SP,BRAZIL,Nao informado,20:00:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,0.0,1,2015,02,04
53196,ACCIDENT,ABOUT LANDING GEAR,FLORIANÓPOLIS,SC,BRAZIL,SBFL,12:58:00,YES,SERIPA-5,FINISHED,2016-06-16,1,0.0,1,2015,04,04
53197,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,ITATIBA,SP,BRAZIL,Nao informado,11:50:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,0.0,1,2015,05,04
53198,ACCIDENT,LOSS OF CONTROL ON THE GROUND,MARINGÁ,PR,BRAZIL,SBMG,21:15:00,YES,SERIPA-5,FINISHED,2015-11-15,1,0.0,1,2015,06,04
53199,ACCIDENT,LOSS OF CONTROL IN THE AIR,ASSUNÇÃO DO PIAUÍ,PI,BRAZIL,Nao informado,22:00:00,YES,SERIPA-2,FINISHED,2016-02-15,1,0.0,1,2015,11,04
53200,SERIOUS INCIDENT,LOSS OF CONTROL ON THE GROUND,SÃO JOAQUIM DA BARRA,SP,BRAZIL,SDJO,11:00:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,0.0,1,2015,05,04
53201,SERIOUS INCIDENT,ABOUT LANDING GEAR,VERA CRUZ,SP,BRAZIL,SDVE,17:30:00,YES,SERIPA-4,IN PROGRESS,UNKNOWN,1,0.0,1,2015,02,04
53202,SERIOUS INCIDENT,ANOTHER TYPES,PIRAÍ DO SUL,PR,BRAZIL,Nao informado,21:00:00,YES,SERIPA-5,FINISHED,2015-11-16,1,0.0,1,2015,05,04
53203,SERIOUS INCIDENT,LANDING BEFORE THE TRACK AREA,BRASÍLIA,DF,BRAZIL,SBBR,16:04:00,YES,CENIPA,IN PROGRESS,UNKNOWN,1,0.0,1,2015,08,04
53204,SERIOUS INCIDENT,VEHICLE COLLISION AGAINST AIRCRAFT,ANÁPOLIS,GO,BRAZIL,SWNS,13:13:00,YES,SERIPA-6,IN PROGRESS,UNKNOWN,1,0.0,1,2015,09,04
53222,ACCIDENT,ENGINE FAILURE DURING THE FLIGHT,OURILÂNDIA DO NORTE,PA,BRAZIL,SDOW,15:30:00,YES,SERIPA-1,FINISHED,2015-11-16,1,0.0,1,2015,26,04
53223,ACCIDENT,UNKNOWN,PINDORAMA,SP,BRAZIL,Nao informado,12:45:00,YES,SERIPA-4,FINISHED,2016-06-16,1,0.0,1,2015,22,04
